Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_200,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,ATR_14,Daily_Return,Log_Return,Label_ThreeClass
2007-10-11,5438.89990234375,5532.75,5424.25,5524.85009765625,5524.85009765625,0,,,,5035.974745217125,4788.766376295997,4582.384711449097,90.31290313063012,218.0595799921066,169.6480870158402,48.4114929762664,,,,115.81539128540923,0.0153267785884716,0.0152105100274279,SELL
2007-10-12,5525.2998046875,5549.2998046875,5402.60009765625,5428.25,5428.25,0,,,,5073.334293291685,4813.84416546086,4590.80128148443,81.97671417742954,221.87617699582825,180.0937050118378,41.78247198399043,,,,118.02141383868356,-0.0174846549587345,-0.0176393169980749,BUY
2007-10-15,5428.35009765625,5682.64990234375,5419.89990234375,5670.39990234375,5670.39990234375,0,5067.165014648437,,,5130.197684629977,4847.434586515091,4601.54355631885,85.57187988369849,241.6546862085488,192.40590125118,49.2487849573688,5067.165014648437,5697.947427491941,4436.382601804933,128.35916999306332,0.0446092022924053,0.043642846374716,HOLD
2007-10-16,5670.64990234375,5708.35009765625,5578.4501953125,5668.0498046875,5668.0498046875,0,5125.835009765625,,,5181.421696064027,4879.615575463028,4612.15555879018,85.3938479860908,254.2092974743291,204.76658049580985,49.44271697851926,5125.835009765625,5750.656038324957,4501.013981206293,128.46922230382663,-0.000414450073491,-0.00041453598166,SELL
2007-10-17,5658.89990234375,5658.89990234375,5107.2998046875,5559.2998046875,5559.2998046875,0,5176.489990234375,,,5217.410087361501,4906.269858962027,4621.57987964488,77.37192999433981,252.47334564581612,214.30793352581117,38.165412120005016,5176.489990234375,5766.762528287236,4586.217452181514,159.34642071069618,-0.0191864933702705,-0.0193729428614358,SELL
2007-10-18,5551.10009765625,5736.7998046875,5269.64990234375,5351.0,5351.0,0,5207.4224853515625,,,5230.132936184215,4923.710256649791,4628.837791290205,64.81286921793759,231.619571666688,217.77026115398647,13.849310512701464,5207.4224853515625,5763.548189211965,4651.29678149116,181.33238368448576,-0.0374687122489536,-0.0381887065941969,SELL
2007-10-19,5360.35009765625,5390.85009765625,5101.75,5215.2998046875,5215.2998046875,0,5230.809985351562,,,5228.720256994052,4935.145140886563,4634.673234209581,58.18654617600905,201.81651867615528,214.5795126584203,-12.762993982265016,5230.809985351562,5743.121508478562,4718.498462224563,189.03007753961177,-0.0253597823420855,-0.0256868836146662,SELL
2007-10-22,5202.75,5247.39990234375,5070.89990234375,5184.0,5184.0,0,5248.132495117187,,,5224.46118489938,4944.904154969443,4640.1391721776445,56.74546529519214,173.6697945213091,206.39756903099808,-32.72777450968897,5248.132495117187,5726.778816055604,4769.486174178771,188.13507200106807,-0.0060015350717456,-0.0060196166645277,BUY
2007-10-23,5185.2998046875,5488.5,5176.85009765625,5473.7001953125,5473.7001953125,0,5275.207495117187,,,5248.198233510153,4965.64125459074,4648.433311711325,65.30933808332048,172.74836189476173,199.6677276037508,-26.91936570898909,5275.207495117187,5739.657908178057,4810.757082056317,196.9575598826882,0.0558835253303433,0.0543778812181705,HOLD
2007-10-24,5477.60009765625,5577.89990234375,5419.39990234375,5496.14990234375,5496.14990234375,0,5303.072485351562,,,5271.812678160972,4986.445515286937,4656.868302662891,65.87321014143538,171.84865926511884,194.10391393602444,-22.2552546709056,5303.072485351562,5749.058673309299,4857.086297393826,194.21059131963904,0.004101376807315,0.0040929890877681,BUY
2007-10-25,5499.0498046875,5605.9501953125,5469.2998046875,5568.9501953125,5568.9501953125,0,5334.494995117188,,,5300.11148931826,5009.288836072253,4665.943744380797,67.70633663492066,174.99280554122288,190.28169225706412,-15.288886715841272,5334.494995117188,5761.054584686359,4907.935405548016,190.09914841287917,0.01324568912098,0.0131587320104256,BUY
2007-10-26,5564.25,5716.89990234375,5513.35009765625,5702.2998046875,5702.2998046875,0,5369.582495117187,,,5338.415138401045,5036.465736802263,4676.255744980865,70.80032269103003,186.0995236787276,189.44525854139687,-3.3457348626693038,5369.582495117187,5795.9293963757455,4943.235593858629,191.0599095753521,0.023945196975768,0.0236630066067942,BUY
2007-10-29,5708.89990234375,5922.5,5708.89990234375,5905.89990234375,5905.89990234375,0,5413.809985351562,,,5392.4613063955885,5070.561194274478,4688.4910102282565,74.7742193635824,208.92217931255615,193.34064269562876,15.581536616927451,5413.809985351562,5870.494748633258,4957.125222069867,193.1413585565769,0.035704909357604,0.0350822667362536,SELL
2007-10-30,5917.5498046875,5976.0,5833.89990234375,5868.75,5868.75,0,5453.799975585937,,,5437.8221343579135,5101.862716067636,4700.234880773249,72.82664871043646,221.4587728066508,198.96426871783316,22.49450408881768,5453.799975585937,5923.228021207976,4984.371929963899,189.49555420655355,-0.0062903034182829,-0.0063101707349497,BUY
2007-10-31,5868.89990234375,5952.25,5861.2998046875,5900.64990234375,5900.64990234375,0,5488.29248046875,,,5481.900969404183,5133.187703764739,4712.179308848577,73.46574255262182,231.3018650723916,205.43178798874484,25.87007708364675,5488.29248046875,5983.225520852891,4993.359440084609,182.45659999983545,0.0054355531150158,0.0054208338104667,SELL
2007-11-01,5903.7998046875,6011.9501953125,5837.2001953125,5866.4501953125,5866.4501953125,0,5521.182495117188,,,5518.524705204976,5161.943095590142,4723.664591300955,71.52356775069723,233.6495890493552,211.07534820086693,22.574240848488277,5521.182495117188,6025.213011784673,5017.151978449702,181.90612857127576,-0.0057959220759167,-0.0058127836159522,BUY
2007-11-02,5854.85009765625,5944.75,5714.25,5932.39990234375,5932.39990234375,0,5558.509985351562,,,5557.941390646764,5192.157088011852,4735.691808326257,73.00558264728193,238.0872458423537,216.47772772916431,21.60951811318938,5558.509985351562,6068.516636887697,5048.503333815427,185.3771193876132,0.0112418421422799,0.0111791222552117,SELL
2007-11-05,5931.89990234375,5948.5498046875,5819.60009765625,5847.2998046875,5847.2998046875,0,5596.619970703125,,,5585.49933484112,5217.8489592540345,4746.752584409453,68.08178921910385,232.06218572933267,219.594619329198,12.467566400134672,5596.619970703125,6070.293730343704,5122.946211062545,181.34658993358727,-0.0143449698363438,-0.0144488535857637,SELL
2007-11-06,5847.10009765625,5957.2001953125,5759.9501953125,5786.5,5786.5,0,5619.582470703125,,,5604.642255332441,5240.149000067602,4757.098329838215,64.72317313821681,219.84698685398237,219.64509283415487,0.2018940198274776,5619.582470703125,6082.682132933821,5156.4828084724295,182.4825477954739,-0.010397928397439,-0.0104523645324031,HOLD
2007-11-07,5782.39990234375,5861.35009765625,5744.2998046875,5782.35009765625,5782.35009765625,0,5636.627465820313,,,5621.566811744233,5261.411788208334,4767.299839965758,64.48932301857663,207.44024923642792,217.2041241146095,-9.763874878181582,5636.627465820313,6097.208955765037,5176.045975875589,177.80881530785078,-0.0007171696783461,-0.0007174269675405,SELL
2007-11-08,5779.2998046875,5780.7998046875,5646.75,5698.75,5698.75,0,5645.3224609375,,,5628.917591578115,5278.562306317811,4776.56800076212,59.80177768561844,188.6869256576574,211.5006844232191,-22.813758765561687,5645.3224609375,6103.579039859706,5187.065882015294,174.79390690416503,-0.014457806297501,-0.0145633387929407,SELL
2007-11-12,5660.60009765625,5660.60009765625,5477.5,5617.10009765625,5617.10009765625,0,5654.764965820313,,,5627.792115966509,5291.838298135005,4784.931504213803,55.55450164986019,165.330489895784,202.2666455177321,-36.93615562194808,5654.764965820313,6101.834610252051,5207.695321388575,178.11219926815323,-0.0143276863073041,-0.0144313186704246,BUY
2007-11-13,5612.35009765625,5758.85009765625,5591.60009765625,5695.39990234375,5695.39990234375,0,5656.014965820313,,,5634.230952764342,5307.664243398093,4793.990891259873,58.59170215911749,151.3933182067576,192.0919800555372,-40.69866184877961,5656.014965820313,6103.408355636831,5208.621576003794,177.3363278918566,0.0139395423485813,0.0138432804610806,BUY
2007-11-14,5703.9501953125,5950.2001953125,5700.0498046875,5937.89990234375,5937.89990234375,0,5669.507470703125,,,5663.151805105238,5332.379367278316,4805.373070474639,66.2776763770101,158.09333106342638,185.29225025711503,-27.19891919368868,5669.507470703125,6134.364515231578,5204.650426174673,182.86946825449184,0.0425782217505406,0.0416967047302312,HOLD
2007-11-15,5942.7001953125,5966.9501953125,5895.64990234375,5912.10009765625,5912.10009765625,0,5687.147485351563,,,5686.861166300572,5355.113513567647,4816.385279700327,64.89751779668903,159.48289140553516,180.1303784867991,-20.64748708126393,5687.147485351563,6161.082722309474,5213.212248393652,174.9002414483674,-0.0043449376230334,-0.0043544042958611,HOLD
2007-11-16,5913.14990234375,5948.0498046875,5817.39990234375,5906.85009765625,5906.85009765625,0,5714.939990234375,,,5707.812493096351,5376.750242355435,4827.235675898893,64.60270928666681,158.33530601652546,175.7713639927444,-17.436057976218933,5714.939990234375,6170.720415516981,5259.1595649517685,171.73950294089474,-0.0008880093221157,-0.0008884038359657,HOLD
2007-11-19,5908.0498046875,5981.7998046875,5893.7998046875,5907.64990234375,5907.64990234375,0,5749.557495117188,,,5726.844627310389,5397.569836864781,4837.986066211777,64.6290706414207,155.69561178634467,171.75621355146447,-16.0606017651198,5749.557495117188,6146.989884246238,5352.125105988137,165.75810987368797,0.0001354029092117,0.0001353937430652,SELL
2007-11-20,5911.25,5923.7001953125,5755.7998046875,5780.89990234375,5780.89990234375,0,5779.402490234375,,,5731.992748742137,5412.602388452191,4847.368293436972,57.34101342576489,141.74205520387932,165.75338188194743,-24.01132667806812,5779.402490234375,6074.480351573252,5484.324628895499,165.91112992735313,-0.0214552321304135,-0.0216887416651492,SELL
2007-11-21,5778.7998046875,5790.0498046875,5530.85009765625,5561.0498046875,5561.0498046875,0,5783.769970703125,,,5715.712468355981,5418.423855755536,4854.4696020066285,47.3640938038676,111.65658792362684,154.93402309028335,-43.27743516665652,5783.769970703125,6061.895080624117,5505.644860782133,172.5745997204886,-0.0380304280250755,-0.0387724587803643,SELL
2007-11-22,5564.64990234375,5608.64990234375,5394.35009765625,5519.35009765625,5519.35009765625,0,5784.92998046875,,,5697.011290194102,5422.38174759478,4861.085328331501,45.73852885902478,83.48644077080917,140.6445066263885,-57.15806585557934,5784.92998046875,6058.154446791194,5511.705514146306,175.55497150384656,-0.0074985314816099,-0.0075267868063798,BUY
2007-11-23,5524.2998046875,5638.60009765625,5514.75,5608.60009765625,5608.60009765625,0,5786.9124755859375,,,5688.591176619068,5429.684427989348,4868.5232862352295,49.7163206343412,67.5840583488498,126.03241697088076,-58.44835862203098,5786.9124755859375,6054.045991178249,5519.778959993626,171.86176622901823,0.0161703820958738,0.0160410340096609,BUY
2007-11-26,5611.2998046875,5772.5498046875,5608.9501953125,5731.7001953125,5731.7001953125,0,5788.382495117187,,,5692.696797447014,5441.528183570647,4877.112111201172,54.65401472252068,64.1746889327269,113.66087136325,-49.48618243052312,5788.382495117187,6053.874043062084,5522.890947172291,171.29661914346335,0.0219484533596345,0.0217110534837252,SELL
2007-11-27,5729.25,5743.5498046875,5655.60009765625,5698.14990234375,5698.14990234375,0,5777.994995117188,5440.5569921875,,5693.2161407705125,5451.591780385279,4885.281641461298,53.12292132405975,58.09581842477837,102.54786077555568,-44.45204235077732,5777.994995117188,6040.365141973116,5515.624848261259,165.3432682783053,-0.0058534626420601,-0.0058706613018263,SELL
2007-11-28,5699.5498046875,5749.9501953125,5595.5,5617.5498046875,5617.5498046875,0,5765.434985351562,5463.014990234375,,5686.009823048321,5458.099938201052,4892.567891841659,49.53289787155708,46.24147256221386,91.28658313288732,-45.04511057067347,5765.434985351562,6033.500985720362,5497.368984982762,164.56519163789065,-0.0141449591600069,-0.0142459525912775,HOLD
2007-11-29,5617.7998046875,5725.0,5612.10009765625,5634.60009765625,5634.60009765625,0,5752.132495117187,5484.78298828125,,5681.113658725267,5465.021513081649,4899.951296874639,50.29808805997354,37.787048632501865,80.58667623281023,-42.79962760030837,5752.132495117187,6018.3447676653705,5485.920222569004,160.8748138311663,0.0030351832314015,0.0030305863619891,BUY
2007-11-30,5633.89990234375,5782.5498046875,5632.64990234375,5762.75,5762.75,0,5746.947485351562,5505.390986328125,,5688.888548370479,5476.697140019624,4908.53635859728,55.73099095300733,40.95537481604606,72.6604159494574,-31.705041133411346,5746.947485351562,6007.769721677227,5486.125249025898,160.09089158206513,0.0227433890822268,0.0224886139416321,BUY
2007-12-03,5765.4501953125,5878.7998046875,5754.60009765625,5865.0,5865.0,0,5743.577490234375,5527.739990234375,,5705.66106757329,5491.924703156109,4918.053409755516,59.53201124528294,51.12764889356913,68.35386253827974,-17.22621364471061,5743.577490234375,5995.914272280617,5491.240708188132,157.52723554272117,0.0177432649342761,0.0175876907757888,HOLD
2007-12-04,5870.2001953125,5897.25,5840.2998046875,5858.35009765625,5858.35009765625,0,5744.1300048828125,5548.15599609375,,5720.202879962144,5506.294326469841,4927.4095957047775,59.17614752854029,57.984251486503126,66.27994032792442,-8.295688841421295,5744.1300048828125,5997.469437026235,5490.79057273939,150.34316124056252,-0.0011338281916026,-0.0011344714610707,BUY
2007-12-05,5861.89990234375,5949.2998046875,5859.9501953125,5940.0,5940.0,0,5751.805004882813,5568.3119921875,,5741.135939013368,5523.302392098474,4937.485122115676,62.16657899491354,69.20882690740291,66.86571764382012,2.343109263582789,5751.805004882813,6019.446103302259,5484.163906463366,146.10077165418306,0.0139373545422654,0.0138411227301856,HOLD
2007-12-06,5941.0498046875,6027.0498046875,5919.7998046875,5954.7001953125,5954.7001953125,0,5760.422509765625,5588.628994140625,,5761.475391994238,5540.219953008828,4947.60666513256,62.69639225370213,78.3869705024672,69.16996821554955,9.217002286917648,5760.422509765625,6042.8924713633705,5477.95254816788,143.32571653602713,0.0024747803556397,0.0024717231296717,HOLD
2007-12-07,5963.60009765625,6042.10009765625,5894.7998046875,5974.2998046875,5974.2998046875,0,5774.2,5609.304990234375,,5781.74438367931,5557.242692290345,4957.822517267436,63.43168644589056,86.24802653988354,72.58557988041635,13.662446659467191,5774.2,6070.543573826071,5477.856426173928,143.6096148526502,0.0032914519173321,0.0032860469463574,HOLD
2007-12-10,5974.0,6015.2998046875,5923.35009765625,5960.60009765625,5960.60009765625,0,5791.375,5628.50599609375,,5798.778261200923,5573.060629755675,4967.800403639464,62.50428316905889,90.33123596226142,76.13471109678537,14.19652486547605,5791.375,6089.194335872528,5493.555664127472,139.9196214368359,-0.0022931067203056,-0.0022957399157566,BUY
2007-12-11,5960.39990234375,6111.2001953125,5960.39990234375,6097.25,6097.25,0,5811.467504882812,5650.023994140625,,5827.2041410865495,5593.61707564761,4979.038708080862,67.59376607299848,103.4017627797266,81.58812143337362,21.81364134635298,5811.467504882812,6135.124833777183,5487.810175988441,140.69681226054408,0.0229255276490503,0.0226666863225683,BUY
2007-12-12,6067.0498046875,6175.64990234375,6005.4501953125,6159.2998046875,6159.2998046875,0,5822.5375,5671.830986328125,,5858.832299524735,5615.800712080548,4990.782599589386,69.61086027767576,117.4136783208487,88.75323281086864,28.660445509980065,5822.5375,6177.986238748565,5467.088761251436,142.8041618870231,0.0101766869797859,0.0101252531571182,SELL
2007-12-13,6159.25,6185.39990234375,6040.39990234375,6058.10009765625,6058.10009765625,0,5829.8375,5688.7769921875,,5877.81018506107,5633.145786024694,5001.402674197017,62.75062237924016,118.9807161090257,94.79872947050004,24.181986638525657,5829.8375,6198.772113073021,5460.902886926979,142.9610074665215,-0.0164303914796016,-0.0165668673277088,HOLD
2007-12-14,6056.2001953125,6078.5498046875,6015.0498046875,6047.7001953125,6047.7001953125,0,5836.8800048828125,5705.557998046875,,5893.990186037397,5649.402821683039,5011.813594805132,62.07359880735916,118.02292483178188,99.44356854275642,18.57935628902547,5836.8800048828125,6217.205857622812,5456.554152142813,137.2852212189128,-0.001716693711907,-0.0017181689191183,SELL
2007-12-17,6037.9501953125,6039.9501953125,5740.60009765625,5777.0,5777.0,0,5830.347509765625,5717.38099609375,,5882.848263557645,5654.406632597431,5019.427389881698,47.659710731138176,94.33321038927716,98.42149691206058,-4.08828652278342,5830.347509765625,6210.042844556823,5450.652174974426,149.41485525015116,-0.0447608490120453,-0.0457935499685569,SELL
2007-12-18,5777.60009765625,5874.60009765625,5710.60009765625,5742.2998046875,5742.2998046875,0,5828.417504882813,5730.524990234375,,5869.462696046203,5657.853423659787,5026.620150228025,46.17940775321934,71.92976371692475,93.12315027303342,-21.193386556108663,5828.417504882813,6209.560780501195,5447.274229264431,150.4566513037118,-0.0060066116171888,-0.0060247238740314,HOLD
2007-12-19,5730.25,5840.7998046875,5676.7001953125,5751.14990234375,5751.14990234375,0,5837.922509765625,5739.00298828125,,5858.194810931684,5661.512109098374,5033.829401492859,46.634667505182286,54.26348407194018,85.35121703281477,-31.08773296087459,5837.922509765625,6199.995874400686,5475.8491451305645,151.4311483088038,0.0015412113538595,0.0015400249065285,HOLD
2007-12-20,5751.75,5799.5,5742.75,5766.5,5766.5,0,5850.280004882812,5745.503984375,,5849.461971795333,5665.629281290595,5041.119656204373,47.46472760187417,41.02850371785553,76.48667436982292,-35.45817065196739,5850.280004882812,6182.186766038423,5518.373243727201,144.66820914388924,0.0026690484367299,0.0026654928522308,BUY
2007-12-24,5771.2998046875,6001.0498046875,5771.2998046875,5985.10009765625,5985.10009765625,0,5869.105004882813,5754.708984375,,5862.379888543992,5678.1575485990525,5050.512496417825,57.583146563234976,47.62984024814159,70.71530754548667,-23.08546729734508,5869.105004882813,6185.648718780023,5552.561290985603,151.08832311129004,0.0379086270105348,0.0372077529408176,BUY
2007-12-26,5988.4501953125,6085.25,5988.4501953125,6070.75,6070.75,0,5886.057495117188,5767.558984375,,5882.224661063612,5693.553331006933,5060.664113368892,60.77121564411835,59.09150819817205,68.39054767602374,-9.299039477851691,5886.057495117188,6207.888610421982,5564.226379812393,147.44986448503718,0.0143105212855654,0.0142090922983611,HOLD
2007-12-27,6069.0,6110.85009765625,6060.2001953125,6081.5,6081.5,0,5905.225,5775.780986328125,,5901.20326477184,5708.766925869406,5070.8216843801465,61.165737090595314,68.2555898319788,68.36355610721475,-0.1079662752359524,5905.225,6225.594248022,5584.855751978001,140.53558147494525,0.0017707861466869,0.0017692201533186,HOLD
2007-12-28,6079.5498046875,6098.60009765625,6021.89990234375,6079.7001953125,6079.7001953125,0,5928.33251953125,5784.013994140625,,5918.202972442379,5723.313328592665,5080.860276528728,61.05502659648951,74.51401022718892,69.59364693120959,4.920363295979328,5928.33251953125,6227.288100891237,5629.376938171263,135.97591103477058,-0.0002959474944503,-0.0002959912955522,BUY
2007-12-31,6095.0,6167.75,6095.0,6138.60009765625,6138.60009765625,0,5953.53251953125,5795.6,,5939.193174843701,5739.599084242218,5091.385050868305,63.39036516541936,83.26673624826981,72.32826479462165,10.938471453648162,5953.53251953125,6232.538841653495,5674.526197409004,132.55261772425126,0.0096879616513265,0.0096413342585643,HOLD
2008-01-01,6136.75,6165.35009765625,6109.85009765625,6144.35009765625,6144.35009765625,0,5972.612524414062,5811.467001953125,,5958.731929397277,5755.471673003553,5101.862315015449,63.61971713033482,89.63406590867999,75.78942501743332,13.84464089124667,5972.612524414062,6248.8633462222615,5696.361702605863,127.04885931537618,0.0009366956486047,0.0009362572229952,BUY
2008-01-02,6144.7001953125,6197.0,6060.85009765625,6179.39990234375,6179.39990234375,0,5988.33251953125,5830.74900390625,,5979.747926820751,5772.096309448267,5112.584082053541,65.05676939496209,96.39723948197934,79.91098791034253,16.486251571636814,5988.33251953125,6274.4065448948295,5702.258494167671,127.69893381740287,0.0057043957669127,0.0056881873117958,HOLD
2008-01-03,6184.25,6230.14990234375,6126.39990234375,6178.5498046875,6178.5498046875,0,6004.342504882812,5850.64,,5998.681438998537,5788.035662202747,5123.190706159353,64.98971626843597,100.52966409837428,84.03472314794888,16.494940950425388,6004.342504882812,6295.580496150311,5713.104513615313,125.9882956875884,-0.0001375696135036,-0.0001375790770708,BUY
2008-01-04,6179.10009765625,6300.0498046875,6179.10009765625,6274.2998046875,6274.2998046875,0,6021.057495117188,5866.6519921875,,6024.930807159391,5807.104844260973,5134.644528035256,68.8803145082295,110.25985815283184,89.27975014892547,20.980108003906366,6021.057495117188,6334.289245107945,5707.82574512643,125.66770313847492,0.0154971640638643,0.0153783093843431,HOLD
2008-01-07,6271.0,6289.7998046875,6193.35009765625,6279.10009765625,6279.10009765625,0,6037.277490234375,5882.31099609375,,6049.13740625433,5825.61446204118,5146.032145643425,69.0659118360413,117.00963631661944,94.82572738246428,22.18390893415517,6037.277490234375,6369.086897279261,5705.468083189489,123.5807034165303,0.0007650722978145,0.0007647797791931,HOLD
2008-01-08,6282.4501953125,6357.10009765625,6221.60009765625,6287.85009765625,6287.85009765625,0,6052.955004882812,5896.688994140625,,6071.871948292608,5843.741349712359,5157.393518300269,69.4238795783196,121.66248660087967,100.19307922614736,21.469407374732327,6052.955004882812,6401.445825050013,5704.464184715612,124.432081743921,0.0013935117873444,0.0013925417508606,HOLD
2008-01-09,6287.5498046875,6338.2998046875,6231.25,6272.0,6272.0,0,6068.525,5908.082998046875,,6090.931762740931,5860.535806586384,5168.484130058476,67.89127847660941,122.65701978433572,104.68586733778504,17.97115244655069,6068.525,6427.3155361091,5709.734463890899,123.1904905256052,-0.0025207499240731,-0.002523932363377,SELL
2008-01-10,6278.10009765625,6347.0,6142.89990234375,6156.9501953125,6156.9501953125,0,6071.510009765625,5913.10400390625,,6097.219232509651,5872.159900261918,5178.319613294835,57.89967860579692,112.86064945688032,106.32082376160407,6.539825695276221,6071.510009765625,6432.294612565208,5710.725406966042,128.96974817779412,-0.0183433999820631,-0.0185137262677974,BUY
2008-01-11,6166.64990234375,6224.2001953125,6112.5498046875,6200.10009765625,6200.10009765625,0,6073.550024414062,5919.731005859375,,6107.01741014266,5885.020300159735,5188.486583288482,60.26182895262992,107.34142674390932,106.52494435806514,0.8164823858441821,6073.550024414062,6436.877162809064,5710.222886019061,127.7326512097374,0.0070083240849667,0.006983879923677,HOLD
2008-01-14,6208.7998046875,6244.14990234375,6172.0,6206.7998046875,6206.7998046875,0,6080.985009765625,5925.85400390625,,6116.520495337407,5897.639104258863,5198.619053153149,60.63117651709167,102.3284348459947,105.68564245565106,-3.3572076096563563,6080.985009765625,6449.036098513531,5712.93392101772,123.76245486216688,0.0010805804625286,0.0010799970557015,SELL
2008-01-15,6226.35009765625,6260.4501953125,6053.2998046875,6074.25,6074.25,0,6082.3125,5930.01,,6112.4947338767015,5904.565021738908,5207.331798892919,50.60898003041628,86.66096748827385,101.88070746217562,-15.219739973901769,6082.3125,6450.049492839457,5714.575507160543,129.71873598808352,-0.0213555791806585,-0.0215869089446161,SELL
2008-01-16,6065.0,6065.0,5825.75,5935.75,5935.75,0,6090.25,5930.077001953125,,6095.66190207892,5905.787962062873,5214.579741192492,42.67184601724202,62.34986380358259,93.974538730457,-31.62467492687442,6090.25,6436.46247542434,5744.03752457566,138.20311198893472,-0.0228011688685846,-0.0230651357398571,HOLD
